target_id,method,k,effective_k,f1,mcc
6UES|1|A,ef,200,200,0.676056338028169,0.6799770091983232
6UES|1|A,ef,500,500,0.6849315068493151,0.6864965881041639
6UFM|1|B,ef,1,1,0.8275862068965517,0.8265277818330462
6UFM|1|B,ef,50,50,0.8571428571428572,0.8568505092021117
6UFM|1|B,ef,100,100,0.8928571428571429,0.8927993698173314
6UFM|1|B,ef,200,200,0.8928571428571429,0.8927993698173314
6UFM|1|B,ef,500,500,0.9056603773584906,0.9092366001473065
7P6Z|1|7,ef,1,1,0.923076923076923,0.9253295990230115
7P6Z|1|7,ef,50,50,0.9473684210526316,0.9483482518461565
7P6Z|1|7,ef,100,100,0.9473684210526316,0.9483482518461565
7P6Z|1|7,ef,200,200,0.9473684210526316,0.9483482518461565
7P6Z|1|7,ef,500,500,0.9473684210526316,0.9483482518461565
7P7T|1|C,ef,1,1,0.7441860465116279,0.7420937321852182
7P7T|1|C,ef,50,50,0.975609756097561,0.9756963147099728
7P7T|1|C,ef,100,100,0.975609756097561,0.9756963147099728
7P7T|1|C,ef,200,200,0.975609756097561,0.9756963147099728
7P7T|1|C,ef,500,500,0.975609756097561,0.9756963147099728
7PKT|1|1,ef,1,1,0.2222222222222222,0.22085663269452793
7PKT|1|1,ef,50,50,0.5671641791044776,0.5661130708494617
7PKT|1|1,ef,100,100,0.625,0.6243849156309365
7PKT|1|1,ef,200,200,0.625,0.6243849156309365
7PKT|1|1,ef,500,500,0.6551724137931034,0.6607619963129773
7K98|1|C,ef,1,1,0.9767441860465117,0.9768357283106083
7K98|1|C,ef,50,50,0.9767441860465117,0.9768357283106083
7K98|1|C,ef,100,100,0.9767441860465117,0.9768357283106083
7K98|1|C,ef,200,200,0.9767441860465117,0.9768357283106083
7K98|1|C,ef,500,500,0.9767441860465117,0.9768357283106083
7PMM|1|D,ef,1,1,0.7999999999999999,0.7986264273988659
7PMM|1|D,ef,50,50,0.9333333333333333,0.9344101442067967
7PMM|1|D,ef,100,100,0.9333333333333333,0.9344101442067967
7PMM|1|D,ef,200,200,0.9333333333333333,0.9344101442067967
7PMM|1|D,ef,500,500,0.9333333333333333,0.9344101442067967
7PMQ|1|F,ef,1,1,0.8461538461538461,0.846394494578068
7PMQ|1|F,ef,50,50,0.923076923076923,0.9247289737602369
7PMQ|1|F,ef,100,100,0.923076923076923,0.9247289737602369
7PMQ|1|F,ef,200,200,0.923076923076923,0.9247289737602369
7PMQ|1|F,ef,500,500,0.923076923076923,0.9247289737602369
7KKV|1|B,ef,1,1,0.7500000000000001,0.7480084643493689
7KKV|1|B,ef,50,50,0.9,0.8999726631740863
7KKV|1|B,ef,100,100,0.9,0.8999726631740863
7KKV|1|B,ef,200,200,0.918918918918919,0.9183761602923602
7KKV|1|B,ef,500,500,0.918918918918919,0.9183761602923602
7LS2|1|n2,ef,1,1,0.8292682926829269,0.8302631927384341
7LS2|1|n2,ef,50,50,0.9743589743589743,0.9745025898029497
7LS2|1|n2,ef,100,100,0.9743589743589743,0.9745025898029497
7LS2|1|n2,ef,200,200,0.9743589743589743,0.9745025898029497
7LS2|1|n2,ef,500,500,0.9743589743589743,0.9745025898029497
7KJT|1|A,ef,1,1,0.8205128205128205,0.8260767810506917
7KJT|1|A,ef,50,50,0.8571428571428571,0.8565133364636129
7KJT|1|A,ef,100,100,0.8571428571428571,0.8565133364636129
7KJT|1|A,ef,200,200,0.8571428571428571,0.8565133364636129
7KJT|1|A,ef,500,500,0.8648648648648648,0.8667815945264216
7D7V|1|A,ef,1,1,0.8125,0.8106012658227848
7D7V|1|A,ef,50,50,0.8125,0.8106012658227848
7D7V|1|A,ef,100,100,0.8666666666666666,0.8673736284404727
7D7V|1|A,ef,200,200,0.8666666666666666,0.8673736284404727
7D7V|1|A,ef,500,500,0.8666666666666666,0.8673736284404727
7KVT|1|B,ef,1,1,0.7804878048780488,0.7812519109433835
7KVT|1|B,ef,50,50,0.8292682926829269,0.8304673135808693
7KVT|1|B,ef,100,100,0.8780487804878049,0.8796827162183551
7KVT|1|B,ef,200,200,0.8780487804878049,0.8796827162183551
7KVT|1|B,ef,500,500,0.8780487804878049,0.8796827162183551
7LJ3|1|B,ef,1,1,0.7499999999999999,0.7520274955363523
7LJ3|1|B,ef,50,50,0.8947368421052632,0.8952711563020979
7LJ3|1|B,ef,100,100,0.8947368421052632,0.8952711563020979
7LJ3|1|B,ef,200,200,0.8947368421052632,0.8952711563020979
7LJ3|1|B,ef,500,500,0.8947368421052632,0.8952711563020979
7UVV|1|v,ef,1,1,0.8000000000000002,0.7986235375086029
7UVV|1|v,ef,50,50,0.9230769230769231,0.9228686885880921
7UVV|1|v,ef,100,100,0.9743589743589743,0.974511776539606
7UVV|1|v,ef,200,200,1.0,1.0
7UVV|1|v,ef,500,500,1.0,1.0
7LYG|1|A,ef,1,1,0.8222222222222222,0.826593617362507
7LYG|1|A,ef,50,50,0.8571428571428572,0.8575233625193147
7LYG|1|A,ef,100,100,0.8705882352941177,0.8715604737908709
7LYG|1|A,ef,200,200,0.8705882352941177,0.8715604737908709
7LYG|1|A,ef,500,500,0.8837209302325583,0.8853978262498128
6VWL|1|4,ef,1,1,1.0,1.0
6VWL|1|4,ef,50,50,1.0,1.0
6VWL|1|4,ef,100,100,1.0,1.0
6VWL|1|4,ef,200,200,1.0,1.0
6VWL|1|4,ef,500,500,1.0,1.0
6W2T|1|A,ef,1,1,0.366412213740458,0.41738789564129214
6W2T|1|A,ef,50,50,0.39024390243902435,0.43579922454426384
6W2T|1|A,ef,100,100,0.39024390243902435,0.43579922454426384
6W2T|1|A,ef,200,200,0.43103448275862066,0.4730285487755885
6W2T|1|A,ef,500,500,0.4545454545454546,0.491390417152764
6MJ0|1|A,ef,1,1,0.4067796610169491,0.40479239954015145
6MJ0|1|A,ef,50,50,0.7843137254901961,0.7845952927073899
6MJ0|1|A,ef,100,100,0.7843137254901961,0.7845952927073899
6MJ0|1|A,ef,200,200,0.8076923076923077,0.8073020942280409
6MJ0|1|A,ef,500,500,0.8163265306122449,0.8197609373875598
6MTC|1|4,ef,1,1,0.8421052631578948,0.851875065112841
6MTC|1|4,ef,50,50,0.888888888888889,0.8937785852648695
6MTC|1|4,ef,100,100,0.888888888888889,0.8937785852648695
6MTC|1|4,ef,200,200,0.888888888888889,0.8937785852648695
6MTC|1|4,ef,500,500,0.9142857142857143,0.9171638891648272
6NU2|1|B,ef,1,1,0.4000000000000001,0.3940983606557377
6NU2|1|B,ef,50,50,0.6153846153846153,0.6196897696608535
6NU2|1|B,ef,100,100,0.6666666666666667,0.6863349771811575
6NU2|1|B,ef,200,200,0.7200000000000001,0.7328434119302122
6NU2|1|B,ef,500,500,0.846153846153846,0.8552279626541192
6WPI|1|B,ef,1,1,0.9600000000000001,0.9601097330974608
6WPI|1|B,ef,50,50,1.0,1.0
6WPI|1|B,ef,100,100,1.0,1.0
6WPI|1|B,ef,200,200,1.0,1.0
6WPI|1|B,ef,500,500,1.0,1.0
7QGG|1|v,ef,1,1,0.25,0.25718226075127104
7QGG|1|v,ef,50,50,0.4117647058823529,0.4149339909533746
7QGG|1|v,ef,100,100,0.5454545454545454,0.5492830439880032
7QGG|1|v,ef,200,200,0.5454545454545454,0.5492830439880032
7QGG|1|v,ef,500,500,0.5454545454545454,0.5492830439880032
6X5M|1|r,ef,1,1,0.8235294117647058,0.8349484801936325
6X5M|1|r,ef,50,50,0.8750000000000001,0.8807147621561396
6X5M|1|r,ef,100,100,0.8750000000000001,0.8807147621561396
6X5M|1|r,ef,200,200,0.8750000000000001,0.8807147621561396
6X5M|1|r,ef,500,500,0.9333333333333333,0.9347769262810015
7QI6|1|Ax,ef,1,1,0.7272727272727273,0.754552164441749
7QI6|1|Ax,ef,50,50,0.7741935483870968,0.7935938626575727
7QI6|1|Ax,ef,100,100,0.7741935483870968,0.7935938626575727
7QI6|1|Ax,ef,200,200,0.7741935483870968,0.7935938626575727
7QI6|1|Ax,ef,500,500,0.7741935483870968,0.7935938626575727
7QR3|1|C,ef,1,1,0.787878787878788,0.7867441480160609
7QR3|1|C,ef,50,50,0.8125,0.8128284540581684
7QR3|1|C,ef,100,100,0.8125,0.8128284540581684
7QR3|1|C,ef,200,200,0.8125,0.8128284540581684
7QR3|1|C,ef,500,500,0.8125,0.8128284540581684
7QR4|1|B,ef,1,1,0.27027027027027023,0.26706509942437484
7QR4|1|B,ef,50,50,0.7096774193548386,0.7081219660159649
7QR4|1|B,ef,100,100,0.7333333333333334,0.7332773187211753
7QR4|1|B,ef,200,200,0.7333333333333334,0.7332773187211753
7QR4|1|B,ef,500,500,0.7333333333333334,0.7332773187211753
6XMF|1|C,ef,1,1,0.5714285714285715,0.5788363804028837
6XMF|1|C,ef,50,50,0.6206896551724138,0.6327139765569844
6XMF|1|C,ef,100,100,0.6206896551724138,0.6327139765569844
6XMF|1|C,ef,200,200,0.6792452830188679,0.6838645433966598
6XMF|1|C,ef,500,500,0.6792452830188679,0.6838645433966598
9GFT|1|AU,ef,1,1,0.4680851063829788,0.4664036854025105
9GFT|1|AU,ef,50,50,0.9268292682926829,0.926579108291255
9GFT|1|AU,ef,100,100,0.9268292682926829,0.926579108291255
9GFT|1|AU,ef,200,200,0.975609756097561,0.9757276372067598
9GFT|1|AU,ef,500,500,0.975609756097561,0.9757276372067598
6YBV|1|w,ef,1,1,0.5333333333333333,0.6014952183382177
6YBV|1|w,ef,50,50,0.6153846153846153,0.6654609021299318
6YBV|1|w,ef,100,100,0.6153846153846153,0.6654609021299318
6YBV|1|w,ef,200,200,0.6153846153846153,0.6654609021299318
6YBV|1|w,ef,500,500,0.6153846153846153,0.6654609021299318
7MLX|1|R,ef,1,1,0.8636363636363636,0.8630929121672567
7MLX|1|R,ef,50,50,0.9047619047619047,0.9080108382983951
7MLX|1|R,ef,100,100,0.9047619047619047,0.9080108382983951
7MLX|1|R,ef,200,200,0.9047619047619047,0.9080108382983951
7MLX|1|R,ef,500,500,0.9047619047619047,0.9080108382983951
9N9J|1|v3,ef,1,1,0.1875,0.23714257071892228
9N9J|1|v3,ef,50,50,0.28571428571428575,0.3458241945587912
9N9J|1|v3,ef,100,100,0.39999999999999997,0.46659424740785177
9N9J|1|v3,ef,200,200,0.39999999999999997,0.46659424740785177
9N9J|1|v3,ef,500,500,0.39999999999999997,0.46659424740785177
6P4G|1|1,ef,1,1,0.3917525773195876,0.4226079478558983
6P4G|1|1,ef,50,50,0.45,0.46377386528925046
6P4G|1|1,ef,100,100,0.4597701149425287,0.4826580825925393
6P4G|1|1,ef,200,200,0.4705882352941177,0.49140348684128565
6P4G|1|1,ef,500,500,0.4819277108433735,0.5006384530075518
8ZMK|1|C,ef,1,1,0.8411214953271027,0.8423411657516853
8ZMK|1|C,ef,50,50,0.8653846153846153,0.8655355790643317
8ZMK|1|C,ef,100,100,0.8686868686868686,0.8682720448384706
8ZMK|1|C,ef,200,200,0.8686868686868686,0.8682720448384706
8ZMK|1|C,ef,500,500,0.88,0.8795758518309063
7MRL|1|A,ef,1,1,0.888888888888889,0.8899970598104724
7MRL|1|A,ef,50,50,0.9302325581395349,0.9299435412427759
7MRL|1|A,ef,100,100,0.9302325581395349,0.9299435412427759
7MRL|1|A,ef,200,200,0.9302325581395349,0.9299435412427759
7MRL|1|A,ef,500,500,0.9302325581395349,0.9299435412427759
6Q95|1|4,ef,1,1,0.25454545454545463,0.2676844219121031
6Q95|1|4,ef,50,50,0.3439490445859873,0.35808357000899044
6Q95|1|4,ef,100,100,0.3439490445859873,0.35808357000899044
6Q95|1|4,ef,200,200,0.3647798742138365,0.38094324907478755
6Q95|1|4,ef,500,500,0.3647798742138365,0.38094324907478755
7Q4K|1|D2,ef,1,1,1.0,1.0
7Q4K|1|D2,ef,50,50,1.0,1.0
7Q4K|1|D2,ef,100,100,1.0,1.0
7Q4K|1|D2,ef,200,200,1.0,1.0
7Q4K|1|D2,ef,500,500,1.0,1.0
6Q9A|1|4,ef,1,1,0.302158273381295,0.3412624490471422
6Q9A|1|4,ef,50,50,0.34108527131782945,0.3765568457679575
6Q9A|1|4,ef,100,100,0.36507936507936506,0.40031441149629965
6Q9A|1|4,ef,200,200,0.390625,0.43037851970420943
6Q9A|1|4,ef,500,500,0.39682539682539686,0.4352003806058834
7SZU|1|R,ef,1,1,0.8695652173913043,0.8715350806683281
7SZU|1|R,ef,50,50,0.9767441860465117,0.9767784012752023
7SZU|1|R,ef,100,100,0.9767441860465117,0.9767784012752023
7SZU|1|R,ef,200,200,0.9767441860465117,0.9767784012752023
7SZU|1|R,ef,500,500,0.9767441860465117,0.9767784012752023
7N2V|1|Dt,ef,1,1,0.9523809523809523,0.9531068859729094
7N2V|1|Dt,ef,50,50,0.9523809523809523,0.9531068859729094
7N2V|1|Dt,ef,100,100,0.9523809523809523,0.9531068859729094
7N2V|1|Dt,ef,200,200,0.9523809523809523,0.9531068859729094
7N2V|1|Dt,ef,500,500,0.9523809523809523,0.9531068859729094
8DVU|1|B,ef,1,1,0.9411764705882353,0.9412722695065544
8DVU|1|B,ef,50,50,0.9411764705882353,0.9412722695065544
8DVU|1|B,ef,100,100,0.9411764705882353,0.9412722695065544
8DVU|1|B,ef,200,200,0.9411764705882353,0.9412722695065544
8DVU|1|B,ef,500,500,0.9411764705882353,0.9412722695065544
6R6G|1|2,ef,1,1,0.12903225806451613,0.13022250570690916
6R6G|1|2,ef,50,50,0.6666666666666666,0.6902365237754287
6R6G|1|2,ef,100,100,0.6666666666666666,0.6902365237754287
6R6G|1|2,ef,200,200,0.6666666666666666,0.6902365237754287
6R6G|1|2,ef,500,500,0.6666666666666666,0.6902365237754287
6R6P|1|3,ef,1,1,0.9767441860465117,0.9768310249258441
6R6P|1|3,ef,50,50,0.9767441860465117,0.9768310249258441
6R6P|1|3,ef,100,100,0.9767441860465117,0.9768310249258441
6R6P|1|3,ef,200,200,0.9767441860465117,0.9768310249258441
6R6P|1|3,ef,500,500,0.9767441860465117,0.9768310249258441
7U2J|1|1w,ef,1,1,0.9333333333333332,0.9329760637703932
7U2J|1|1w,ef,50,50,0.9767441860465117,0.9768156980797666
7U2J|1|1w,ef,100,100,0.9767441860465117,0.9768156980797666
7U2J|1|1w,ef,200,200,0.9767441860465117,0.9768156980797666
7U2J|1|1w,ef,500,500,0.9767441860465117,0.9768156980797666
8AAF|1|x,ef,1,1,0.3111111111111111,0.3071709149580803
8AAF|1|x,ef,50,50,0.55,0.5465490797546012
8AAF|1|x,ef,100,100,0.9,0.8992331288343558
8AAF|1|x,ef,200,200,0.9,0.8992331288343558
8AAF|1|x,ef,500,500,0.9,0.8992331288343558
7NHM|1|D,ef,1,1,0.9500000000000001,0.9496558843771508
7NHM|1|D,ef,50,50,0.9500000000000001,0.9496558843771508
7NHM|1|D,ef,100,100,0.9743589743589743,0.974511776539606
7NHM|1|D,ef,200,200,0.9743589743589743,0.974511776539606
7NHM|1|D,ef,500,500,0.9743589743589743,0.974511776539606
7NWG|1|q3,ef,1,1,0.1290322580645161,0.13771486102482344
7NWG|1|q3,ef,50,50,0.56,0.581582539820742
7NWG|1|q3,ef,100,100,0.56,0.581582539820742
7NWG|1|q3,ef,200,200,0.56,0.581582539820742
7NWG|1|q3,ef,500,500,0.5925925925925926,0.6269615829545596
6YWX|1|bb,ef,1,1,0.36363636363636365,0.362237724029722
6YWX|1|bb,ef,50,50,0.8666666666666666,0.8675315954360807
6YWX|1|bb,ef,100,100,0.8666666666666666,0.8675315954360807
6YWX|1|bb,ef,200,200,0.8666666666666666,0.8675315954360807
6YWX|1|bb,ef,500,500,0.8666666666666666,0.8675315954360807
7O7Z|1|AT,ef,1,1,0.39999999999999997,0.3975984315197204
7O7Z|1|AT,ef,50,50,0.6857142857142857,0.686238264754888
7O7Z|1|AT,ef,100,100,0.8125000000000001,0.8262464951070545
7O7Z|1|AT,ef,200,200,0.8125000000000001,0.8262464951070545
7O7Z|1|AT,ef,500,500,0.8333333333333333,0.8335232416724017
7O7Z|1|AH,ef,1,1,0.6530612244897959,0.6580088146341329
7O7Z|1|AH,ef,50,50,0.7142857142857143,0.712935579272213
7O7Z|1|AH,ef,100,100,0.7619047619047619,0.7607796493935107
7O7Z|1|AH,ef,200,200,0.7619047619047619,0.7607796493935107
7O7Z|1|AH,ef,500,500,0.7804878048780488,0.7797100193428533
7O81|1|AJ,ef,1,1,0.8648648648648648,0.8721012214055511
7O81|1|AJ,ef,50,50,0.888888888888889,0.8937957562646657
7O81|1|AJ,ef,100,100,0.888888888888889,0.8937957562646657
7O81|1|AJ,ef,200,200,0.9142857142857143,0.9171770996048256
7O81|1|AJ,ef,500,500,0.9142857142857143,0.9171770996048256
7OAX|1|A,ef,1,1,0.7096774193548386,0.7064851083023332
7OAX|1|A,ef,50,50,0.8666666666666667,0.8650793650793651
7OAX|1|A,ef,100,100,0.9285714285714286,0.9302113659916054
7OAX|1|A,ef,200,200,0.9285714285714286,0.9302113659916054
7OAX|1|A,ef,500,500,0.967741935483871,0.9678615357482455
6ZDP|1|B,ef,1,1,0.4117647058823529,0.42675380925524575
6ZDP|1|B,ef,50,50,0.6470588235294118,0.6748449608396402
6ZDP|1|B,ef,100,100,0.6470588235294118,0.6748449608396402
6ZDP|1|B,ef,200,200,0.6896551724137931,0.6982598540692175
6ZDP|1|B,ef,500,500,0.6896551724137931,0.6982598540692175
7DLZ|1|Y,ef,1,1,0.7499999999999999,0.7722242389548245
7DLZ|1|Y,ef,50,50,0.782608695652174,0.7997378338451641
7DLZ|1|Y,ef,100,100,0.782608695652174,0.7997378338451641
7DLZ|1|Y,ef,200,200,0.782608695652174,0.7997378338451641
7DLZ|1|Y,ef,500,500,0.782608695652174,0.7997378338451641
6ZJ3|1|LK,ef,1,1,0.6666666666666667,0.6668318070981188
6ZJ3|1|LK,ef,50,50,0.7999999999999999,0.8029811581140968
6ZJ3|1|LK,ef,100,100,0.7999999999999999,0.8029811581140968
6ZJ3|1|LK,ef,200,200,0.8421052631578948,0.8521004882006682
6ZJ3|1|LK,ef,500,500,0.846153846153846,0.8554067603622542
7QI5|1|Aw,ef,1,1,0.2,0.23239476812939383
7QI5|1|Aw,ef,50,50,0.43478260869565216,0.4701843953577041
7QI5|1|Aw,ef,100,100,0.5,0.5755679267295558
7QI5|1|Aw,ef,200,200,0.5384615384615384,0.60537121665078
7QI5|1|Aw,ef,500,500,0.5714285714285714,0.6045330257687601
7A01|1|E1,ef,1,1,0.20689655172413793,0.20907441528936352
7A01|1|E1,ef,50,50,0.3783783783783784,0.40329734070135476
7A01|1|E1,ef,100,100,0.4827586206896552,0.48948010167745104
7A01|1|E1,ef,200,200,0.4827586206896552,0.48948010167745104
7A01|1|E1,ef,500,500,0.5,0.5045973819789885
7WIE|1|V,ef,1,1,1.0,1.0
7WIE|1|V,ef,50,50,1.0,1.0
7WIE|1|V,ef,100,100,1.0,1.0
7WIE|1|V,ef,200,200,1.0,1.0
7WIE|1|V,ef,500,500,1.0,1.0
6SV4|1|nc,ef,1,1,0.33333333333333337,0.3433018884932093
6SV4|1|nc,ef,50,50,0.8108108108108109,0.8247027829070787
6SV4|1|nc,ef,100,100,0.8108108108108109,0.8247027829070787
6SV4|1|nc,ef,200,200,0.8333333333333333,0.8442594379029968
6SV4|1|nc,ef,500,500,0.8571428571428571,0.8652613759305616
5TCU|1|E,ef,1,1,0.46808510638297873,0.4726015645584049
5TCU|1|E,ef,50,50,0.9047619047619047,0.9082334454411674
5TCU|1|E,ef,100,100,0.9743589743589743,0.9745025898029497
5TCU|1|E,ef,200,200,0.9743589743589743,0.9745025898029497
5TCU|1|E,ef,500,500,0.9743589743589743,0.9745025898029497
5J8B|1|y,ef,1,1,0.5777777777777778,0.5742777341343762
5J8B|1|y,ef,50,50,0.9523809523809523,0.953096927644706
5J8B|1|y,ef,100,100,0.9523809523809523,0.953096927644706
5J8B|1|y,ef,200,200,0.9523809523809523,0.953096927644706
5J8B|1|y,ef,500,500,0.9523809523809523,0.953096927644706
8FFY|1|C,ef,1,1,0.21621621621621623,0.2082953573962357
8FFY|1|C,ef,50,50,0.2962962962962963,0.3200683943698724
8FFY|1|C,ef,100,100,0.5517241379310345,0.5774257238795593
8FFY|1|C,ef,200,200,0.5517241379310345,0.5774257238795593
8FFY|1|C,ef,500,500,0.5882352941176471,0.5885919208962079
8HL1|1|APTN,ef,1,1,0.4489795918367347,0.44898406367669763
8HL1|1|APTN,ef,50,50,0.9302325581395349,0.9299578771338515
8HL1|1|APTN,ef,100,100,0.9302325581395349,0.9299578771338515
8HL1|1|APTN,ef,200,200,0.9302325581395349,0.9299578771338515
8HL1|1|APTN,ef,500,500,0.9523809523809523,0.9520274705852648
7QGG|1|u,ef,1,1,0.4186046511627907,0.4289566499871387
7QGG|1|u,ef,50,50,0.8421052631578948,0.8518996317722626
7QGG|1|u,ef,100,100,0.8421052631578948,0.8518996317722626
7QGG|1|u,ef,200,200,0.8648648648648648,0.8721012214055511
7QGG|1|u,ef,500,500,0.888888888888889,0.8937957562646657
9N5T|1|BW,ef,1,1,0.5581395348837209,0.5827468889986229
9N5T|1|BW,ef,50,50,0.8275862068965518,0.827202564863695
9N5T|1|BW,ef,100,100,0.8275862068965518,0.827202564863695
9N5T|1|BW,ef,200,200,0.8275862068965518,0.827202564863695
9N5T|1|BW,ef,500,500,0.8749999999999999,0.8760290601849249
2HVY|1|E,ef,1,1,0.8484848484848484,0.857037498792371
2HVY|1|E,ef,50,50,0.9655172413793104,0.965786396068954
2HVY|1|E,ef,100,100,0.9655172413793104,0.965786396068954
2HVY|1|E,ef,200,200,0.9655172413793104,0.965786396068954
2HVY|1|E,ef,500,500,0.9655172413793104,0.965786396068954
8VVU|1|At,ef,1,1,0.8648648648648648,0.8720584526529668
8VVU|1|At,ef,50,50,0.888888888888889,0.893760702687542
8VVU|1|At,ef,100,100,0.888888888888889,0.893760702687542
8VVU|1|At,ef,200,200,0.888888888888889,0.893760702687542
8VVU|1|At,ef,500,500,0.888888888888889,0.893760702687542
8CD1|1|Dt,ef,1,1,0.4489795918367347,0.44898406367669763
8CD1|1|Dt,ef,50,50,0.9302325581395349,0.9299578771338515
8CD1|1|Dt,ef,100,100,0.9302325581395349,0.9299578771338515
8CD1|1|Dt,ef,200,200,0.9302325581395349,0.9299578771338515
8CD1|1|Dt,ef,500,500,0.975609756097561,0.9757276372067598
5MMM|1|z,ef,1,1,0.45833333333333337,0.46040915729206766
5MMM|1|z,ef,50,50,0.9523809523809523,0.9531256171236541
5MMM|1|z,ef,100,100,0.9523809523809523,0.9531256171236541
5MMM|1|z,ef,200,200,0.9523809523809523,0.9531256171236541
5MMM|1|z,ef,500,500,0.975609756097561,0.9757276372067598
5GAD|1|1,ef,1,1,0.88,0.8849134132099726
5GAD|1|1,ef,50,50,0.9166666666666666,0.9188343921625735
5GAD|1|1,ef,100,100,0.9166666666666666,0.9188343921625735
5GAD|1|1,ef,200,200,0.9565217391304348,0.9568902828709857
5GAD|1|1,ef,500,500,0.9565217391304348,0.9568902828709857
8FN6|1|g,ef,1,1,0.0,-0.016192856641936208
8FN6|1|g,ef,50,50,0.9090909090909091,0.9080501557332831
8FN6|1|g,ef,100,100,0.9090909090909091,0.9080501557332831
8FN6|1|g,ef,200,200,0.9090909090909091,0.9080501557332831
8FN6|1|g,ef,500,500,0.9090909090909091,0.9080501557332831
7XW2|1|C,ef,1,1,0.4999999999999999,0.5499444307154592
7XW2|1|C,ef,50,50,0.56,0.5973161955895384
7XW2|1|C,ef,100,100,0.5714285714285715,0.6297831727621085
7XW2|1|C,ef,200,200,0.608695652173913,0.6364713666213447
7XW2|1|C,ef,500,500,0.608695652173913,0.6364713666213447
8JDJ|1|B,ef,1,1,0.24242424242424243,0.23788277586043757
8JDJ|1|B,ef,50,50,0.6285714285714286,0.6285102981078545
8JDJ|1|B,ef,100,100,0.6875,0.6856378026070763
8JDJ|1|B,ef,200,200,0.6875,0.6856378026070763
8JDJ|1|B,ef,500,500,0.7096774193548386,0.7083764300528487
8FUK|1|1,ef,1,1,0.5555555555555556,0.6187665839568751
8FUK|1|1,ef,50,50,1.0,1.0
8FUK|1|1,ef,100,100,1.0,1.0
8FUK|1|1,ef,200,200,1.0,1.0
8FUK|1|1,ef,500,500,1.0,1.0
8FVY|1|g,ef,1,1,0.0,-0.005358489186215175
8FVY|1|g,ef,50,50,0.0,-0.005358489186215175
8FVY|1|g,ef,100,100,0.14285714285714285,0.1488743061135288
8FVY|1|g,ef,200,200,0.16666666666666669,0.16857994280976307
8FVY|1|g,ef,500,500,0.16666666666666669,0.16857994280976307
7Y7G|1|V,ef,1,1,0.8421052631578947,0.8457044020028839
7Y7G|1|V,ef,50,50,0.8648648648648648,0.8720120121771988
7Y7G|1|V,ef,100,100,0.8648648648648648,0.8720120121771988
7Y7G|1|V,ef,200,200,0.8648648648648648,0.8720120121771988
7Y7G|1|V,ef,500,500,0.8648648648648648,0.8720120121771988
8G6J|1|At,ef,1,1,0.6511627906976744,0.6499867524725831
8G6J|1|At,ef,50,50,0.9302325581395349,0.9319829325488983
8G6J|1|At,ef,100,100,0.9302325581395349,0.9319829325488983
8G6J|1|At,ef,200,200,0.9302325581395349,0.9319829325488983
8G6J|1|At,ef,500,500,0.9545454545454545,0.955176477165777
8H8E|1|G,ef,1,1,0.6829268292682926,0.6824363201942704
8H8E|1|G,ef,50,50,0.9,0.9004184826849675
8H8E|1|G,ef,100,100,0.9,0.9004184826849675
8H8E|1|G,ef,200,200,0.9,0.9004184826849675
8H8E|1|G,ef,500,500,0.9500000000000001,0.9508445344185508
7YR7|1|A,ef,1,1,0.6296296296296297,0.6768493076612657
7YR7|1|A,ef,50,50,0.6530612244897959,0.6850473106660888
7YR7|1|A,ef,100,100,0.6808510638297872,0.7076297168771979
7YR7|1|A,ef,200,200,0.6808510638297872,0.7076297168771979
7YR7|1|A,ef,500,500,0.6956521739130435,0.7197857594929172
8HBA|1|B,ef,1,1,0.5217391304347826,0.5177143087538051
8HBA|1|B,ef,50,50,0.6,0.6093491998360867
8HBA|1|B,ef,100,100,0.6,0.6093491998360867
8HBA|1|B,ef,200,200,0.6,0.6093491998360867
8HBA|1|B,ef,500,500,0.6,0.6093491998360867
7ZJW|1|I,ef,1,1,0.03225806451612903,0.04256283334699228
7ZJW|1|I,ef,50,50,0.23529411764705882,0.2955556740584066
7ZJW|1|I,ef,100,100,0.23529411764705882,0.2955556740584066
7ZJW|1|I,ef,200,200,0.2448979591836735,0.3030819437972577
7ZJW|1|I,ef,500,500,0.25531914893617025,0.31120934444034454
1Y27|1|X,ef,1,1,0.6249999999999999,0.6557593009397533
1Y27|1|X,ef,50,50,0.8717948717948718,0.8732606252174808
1Y27|1|X,ef,100,100,0.8717948717948718,0.8732606252174808
1Y27|1|X,ef,200,200,0.8717948717948718,0.8732606252174808
1Y27|1|X,ef,500,500,0.8717948717948718,0.8732606252174808
7ZRZ|1|ZN1,ef,1,1,0.43478260869565216,0.43200086559077794
7ZRZ|1|ZN1,ef,50,50,0.8372093023255814,0.8362344535692452
7ZRZ|1|ZN1,ef,100,100,0.8500000000000001,0.8500481342784861
7ZRZ|1|ZN1,ef,200,200,0.8500000000000001,0.8500481342784861
7ZRZ|1|ZN1,ef,500,500,0.909090909090909,0.9093578150775392
7ZTA|1|ETR1,ef,1,1,0.9743589743589743,0.9744873226362234
7ZTA|1|ETR1,ef,50,50,0.9743589743589743,0.9744873226362234
7ZTA|1|ETR1,ef,100,100,0.9743589743589743,0.9744873226362234
7ZTA|1|ETR1,ef,200,200,0.9743589743589743,0.9744873226362234
7ZTA|1|ETR1,ef,500,500,0.9743589743589743,0.9744873226362234
8A22|1|A1,ef,1,1,0.16666666666666666,0.20395569840204134
8A22|1|A1,ef,50,50,0.2857142857142857,0.334487448979446
